UserID;Location;Age
23768;st. louis, missouri, usa;45
23773;mexico, missouri, usa;60
23774;seattle, washington, usa;41
23775;santa barbara, california, usa;61
23776;south riding, virginia, usa;29
23777;pittsburg, kansas, usa;36
23778;san francisco, california, usa;38
23782;pittsburgh, pennsylvania, usa;68
23783;manalapan, new jersey, usa;47
23785;madison, wisconsin, usa;23
23789;oglianico, piemonte, italy;25
23790;willis, texas, usa;64
23791;golden, colorado, usa;36
23793;burnsville, minnesota, usa;39
23794;hot springs,, south dakota, usa;62
23796;pittsburgh, pennsylvania, usa;54
23797;stephens city, virginia, usa;44
23798;cannon falls, minnesota, usa;34
23801;winter haven, florida, usa;65
23802;sheffield, south yorkshire, united kingdom;43
23805;irvine, california, usa;24
23807;vancouver, washington, usa;50
23808;london, england, united kingdom;66
23811;mentor, ohio, usa;26
23812;adelaide, south australia, australia;37
23813;bologna, emilia romagna, italy;49
23816;budd lake, new jersey, usa;41
23817;florham park, new jersey, usa;43
23819;ashburton, mid canterbury, new zealand;55
23821;nottingham, nottinghamshire,england, united kingdom;61
23824;north royalton, ohio, usa;53
23828;lisboa, n/a, portugal;29
23829;aurora, minnesota, usa;47
23831;regina, saskatchewan, canada;40
23832;miami, florida, usa;50
23833;hattiesburg, mississippi, usa;25
23834;fairbanks, alaska, usa;32
23835;kuala lumpur, wilayah persekutuan, malaysia;42
23838;mnchen, bayern, germany;21
23839;berlin, berlin, germany;37
23840;munich, bavaria, germany;30
23841;acton, massachusetts, usa;31
23842;elliot lake, ontario, canada;24
23843;roma, lazio, italy;69
23844;new castle, delaware, usa;61
23846;philadelphia, pennsylvania, usa;29
23847;chicago, illinois, usa;36
23848;kirkland, washington, usa;31
23849;berkley, michigan, usa;25
23850;leverkusen, nordrhein-westfalen, germany;21
23852;stade, niedersachsen, germany;17
23853;freising, bayern, germany;24
23856;darmstadt, hessen, germany;25
23858;buenos aires, buenos aires, argentina;33
23859;london, england, united kingdom;25
23864;beamsville, ontario, canada;74
23865;roma, ,;25
23867;carson city, nevada, usa;82
23868;long beach, california, usa;61
23872;tulsa, oklahoma, usa;22
23877;valencia, valencia, spain;24
23878;vancouver, british columbia, canada;15
23879;sydney, australia, australia;15
23882;calgary, n.w., alberta, canada;59
23885;boston, massachusetts, usa;39
23887;webb city, missouri, usa;32
23889;massapequa park, new york, usa;64
23890;springfield, missouri, usa;40
23893;cairns, queensland, australia;56
23895;catanzaro, calabria, italy;42
23896;rocky hill, new jersey, usa;75
23898;winchester, virginia, usa;75
23899;london, england, united kingdom;25
23900;hudson, new york, usa;39
23903;rio grande, puerto rico, usa;32
23905;romford, essex, united kingdom;58
23906;tumwater, washington, usa;59
23907;madrid, n/a, spain;27
23909;east providence, saarland, usa;52
23910;brookfield, wisconsin, usa;49
23914;belvidere, tennessee, usa;65
23916;erie, pennsylvania, usa;31
23920;zillisheim, alsace, france;19
23922;regina, saskatchewan, canada;65
23924;warrior run, pennsylvania, usa;52
23925;conway springs, kansas, usa;55
23926;phoenix, arizona, usa;36
23927;madrid, madrid, spain;20
23929;norman, oklahoma, usa;73
23931;palmdale, california, usa;41
23933;burleson, texas, usa;43
23939;padova, veneto, italy;33
23943;leverkusen, nordrhein-westfalen, germany;27
23944;riverside, rhode island, usa;48
23946;manchester, england, united kingdom;71
23947;sligo, n/a, ireland;42
23948;mendocino, california, usa;83
23949;twentynine palms, california, usa;38
23951;morehead, kentucky, usa;65
23953;glasgow, kentucky, usa;59
23958;memphis, tennessee, usa;47
23960;grand junction, colorado, usa;33
23961;waltham, massachusetts, usa;38
23965;shelbyville, kentucky, usa;71
23967;gß¼Âez, santa fe, la argentina;61
23968;mesa, arizona, usa;16
23970;madisonville, tennessee, usa;41
23971;taylors, south carolina, usa;46
23972;bishopville, maryland, usa;46
23974;new york, new york, usa;37
23975;santa cruz de tenerife, bayern, spain;18
23977;dunedin, alabama, new zealand;14
23978;kansas city, missouri, usa;46
23979;huntingdale, australian capital territory,;71
23980;malden, massachusetts, usa;48
23982;omaha, nebraska, usa;54
23984;nemo, texas, usa;59
23985;wheaton, illinois, usa;39
23987;novara, piemonte, italy;21
23988;tehran, yukon territory, iran;25
23991;hitchcock, texas, usa;32
23993;aliso viejo, california, usa;58
23994;menomonie, wisconsin, usa;42
23995;holton, kansas, usa;48
23997;jacksonville, florida, usa;35
24002;lisboa, n/a, portugal;27
24007;oeiras, none, portugal;27
24008;vancouver, british columbia, canada;25
24010;san diego, california, usa;31
24012;torino, piemonte, italy;23
24013;regensburg, bayern, germany;32
24016;surrey, british columbia, canada;66
24018;colchester, connecticut, usa;61
24019;holland, pennsylvania, usa;37
24020;spokane, washington, usa;26
24021;bristol, england, united kingdom;47
24022;nashville, tennessee, usa;33
24023;manchester, tennessee, usa;46
24030;madrid, madrid, spain;25
24032;poortugaal, zuid-holland, netherlands;15
24035;newbury park, ca, california, usa;79
24037;pleasant grove, alabama, usa;48
24038;paphos, paphos, cyprus;54
24040;london, england, united kingdom;45
24043;lewisville, texas, usa;42
24044;livingston, texas, usa;65
24045;santa rosa, california, usa;58
24046;houston, texas, usa;57
24047;adelaide, south australia, australia;40
24048;phoenix, arizona, usa;53
24050;phoenix, arizona, usa;53
24054;mount vernon, washington, usa;66
24055;branson, colorado, usa;54
24057;hartwell, georgia, usa;63
24058;st. louis, missouri, usa;42
24063;cleveland, tennessee, usa;52
24064;warrington, pennsylvania, usa;48
24065;ashville, ohio, usa;59
24066;evansville, indiana, usa;31
24068;seal beach, california, usa;40
24072;madrid, madrid, spain;24
24074;bryan, texas, usa;36
24075;brisbane, queensland, australia;50
24077;raleigh, north carolina, usa;35
24081;perth, western australia, australia;54
24082;kuala lumpur, wilayah persekutuan, malaysia;28
24090;prospect, connecticut, usa;59
24097;ottawa, ontario, canada;21
24100;germantown, md, maryland, usa;31
24105;ewing, ,;34
24106;london, england, united kingdom;24
24108;launceston, tasmania, australia;38
24109;brillion, wisconsin, usa;33
24111;redmond, washington, usa;29
24112;tomball, texas, usa;40
24113;rancho cucamonga, california, usa;27
24117;liverpool, merseyside, united kingdom;22
24118;toronto, ontario, canada;15
24119;fpo, ae, usa;55
24120;bexhill on sea, n/a, united kingdom;51
24122;bristol, england, united kingdom;30
24124;fairfax, virginia, usa;43
24125;st. louis, missouri, usa;14
24127;milano, lombardia, italy;32
24128;lane cove, new south wales, australia;25
24129;exeter, missouri, usa;35
24131;london, england, united kingdom;27
24132;london, england, united kingdom;24
24133;ottawa, ontario, canada;23
24134;colorado springs, colorado, usa;35
24135;chesterfield, derbyshire, united kingdom;35
24136;winnipeg, canadian, canada;14
24138;moose jaw, saskatchewan, canada;47
24139;danville, california, usa;32
24140;myerstown, pennsylvania, usa;14
24141;greenville, pennsylvania, usa;44
24143;glen ellen, california, usa;67
24145;los angeles, california, usa;35
24147;indianapolis, indiana, usa;31
24148;innsbruck, tirol, austria;30
24153;berkeley, california, usa;66
24155;naples, campania,;24
24156;stuttgart, baden-wuerttemberg, germany;28
24157;chippendale, new south wales, australia;24
24159;almeria, andalucia, spain;22
24160;nampa, idaho, usa;27
24161;merthyr tydfil, wales, united kingdom;27
24162;minneapolis, minnesota, usa;21
24164;mackay, queensland, australia;20
24165;wollongong, new south wales, australia;30
24170;potomac, maryland, usa;70
24171;franklin, tennessee, usa;16
24172;gawler sth, south australia, australia;45
24178;o`fallon, missouri, usa;36
24179;allen, texas, usa;48
24180;harrisburg, pennsylvania, usa;52
24184;houston, texas, usa;44
24186;vineland, new jersey, usa;36
24189;tampa, florida, usa;45
24192;cheektowaga, new york, usa;28
24193;buffalo, new york, usa;33
24194;palos hills, illinois, usa;20
24195;secret city, n/a, canada;104
24196;dayton, oregon, usa;50
24197;selma, california, usa;54
24198;london, england, united kingdom;29
24199;smithville, new jersey, usa;44
24200;independence, missouri, usa;44
24203;ypsilanti, michigan, usa;49
24205;cumming, georgia, usa;39
24206;newnan, georgia, usa;47
24207;leicester, leicestershire, united kingdom;54
24208;st petersburg, florida, usa;59
24209;wilsonville, oregon, usa;13
24210;sydney, new south wales, australia;22
24211;ypsilanti, michigan, usa;56
24212;sÒ»ápaulo, sÒ»ápaulo, brazil;19
24213;baton rouge, louisiana, usa;43
24215;new orleans, louisiana, usa;27
24221;ames, iowa, usa;49
24222;erie, pennsylvania, usa;48
24226;alexandria, virginia, usa;30
24227;farmington hills, michigan, usa;37
24228;new york, new york, usa;53
24229;vancouver, british columbia, canada;65
24230;caledonia, michigan, usa;56
24234;toronto, ontario, canada;61
24237;bowling green, kentucky, usa;53
24238;toronto, ontario, canada;21
24240;st. paul, minnesota, usa;34
24241;danboro, pennsylvania, usa;34
24242;roswell, georgia, usa;45
24243;vineland, new jersey, usa;57
24245;waynesville, north carolina, usa;52
24247;westminster, maryland, usa;70
24248;erie, colorado, usa;48
24250;limoges, haute-vienne, france;21
24252;rapid city, south dakota, usa;26
24255;san diego, california, usa;33
24256;napa, california, usa;15
24261;manchester, connecticut, usa;55
24262;north brunswick, new jersey, usa;16
24263;port allegany, pennsylvania, usa;41
24265;el paso, texas, usa;53
24268;takoma park, maryland, usa;25
24274;manhattan, kansas, usa;18
24275;st.petersburg, florida, usa;20
24277;turku, varsinais-suomi, finland;30
24278;london, england, united kingdom;28
24279;portland, oregon, usa;30
24280;robert lee, texas, usa;54
24281;providence, rhode island, usa;34
24283;wien, wien, austria;27
24284;freeville, new york, usa;52
24285;boston, massachusetts, usa;36
24286;grant,, oklahoma, usa;74
24288;adelaide, south australia, australia;23
24289;long grove, illinois, usa;55
24291;glendale, california, usa;51
24292;pittsburgh, pennsylvania, usa;27
24293;hyderabad, n/a, india;22
24296;chehalis, washington, usa;66
24299;tucson, arizona, usa;27
24302;glendon, alberta, canada;39
24303;mysore, n/a, india;20
24304;calgary, alberta, canada;46
24306;oakville, ontario, canada;20
24307;oakville, ontario, canada;21
24308;chicago, illinois, usa;46
24311;mumbai, mississippi, india;23
24312;leicester, england, united kingdom;41
24315;coventry, england, united kingdom;26
24316;louisville, kentucky, usa;24
24318;tvm, india, india;58
24319;pindi bhattian, punjab, pakistan;20
24320;windham, new hampshire, usa;58
24321;himatnagar, gujarat, india;23
24322;mumbai, n/a, india;22
24323;hyderabad, andhrapradesh, india;26
24324;ottawa, ontario, canada;31
24325;sydney, new south wales, australia;26
24326;alkmaar, n/a, netherlands;41
24327;melbourne, victoria, australia;25
24329;oviedo, asturias, spain;22
24330;birmingham, alabama, usa;32
24332;rapid city, south dakota, usa;27
24333;riverside, california, usa;24
24336;great falls, virginia, usa;46
24338;truro, cornwall, united kingdom;53
24339;currently melbourne, all over, australia;23
24341;longmont, colorado, usa;51
24342;boston, new york, usa;43
24344;palm coast, florida, usa;57
24346;beverly hills, california, usa;50
24349;reston, virginia, usa;26
24350;manlius, ny, usa;17
24352;ontario, california, usa;31
24353;parry sound, ontario, canada;48
24354;atlanta, georgia, usa;58
24357;london, ,;53
24359;mount vernon, ohio, usa;33
24360;craigavon, northern ireland, united kingdom;27
24361;tehran, n/a, iran;16
24363;beaufort, south carolina, usa;59
24365;olympia, washington, usa;47
24366;lower templestowe, victoria, australia;28
24370;baroda, n/a, india;53
24374;brisbane, queensland, australia;36
24379;brighton, massachusetts, usa;25
24380;paderborn, nordrhein-westfalen, germany;28
24381;terrassa, catalunya, spain;54
24384;b, d.f., brazil;21
24386;sao paulo, sao paulo, brazil;15
24391;lakewood, washington, usa;55
24393;gasteiz, euskal herria, spain;38
24396;petaling jaya, selangor, malaysia;26
24397;paramaribo, paramaribo-south america, suriname;33
24398;turin, piemonte, italy;30
24399;saint louis, haut rhin, france;26
24400;houston, texas, usa;27
24401;florence, toscana, italy;38
24404;torino, piemonte, italy;40
24406;innsbruck, tirol, austria;56
24409;scottsdale, arizona, usa;40
24410;dresden, sachsen, germany;30
24411;pirkkala, n/a, finland;133
24413;ravenna, emilia romagna, italy;36
24414;newbury, ohio, usa;59
24415;madrid, n/a, spain;25
24420;fuengirola, andalucia, spain;15
24421;madrid, northern ireland, spain;26
24422;funchal, australian capital territory, portugal;26
24423;dalian, n/a, china;16
24424;rio de janeiro, rio de janeiro, brazil;33
24426;brampton, ontario, canada;29
24433;deventer, overijssel, netherlands;37
24434;stuttgart, baden wrttemberg, germany;39
24435;fõ¼¼anden, zh, switzerland;104
24436;germering, bayern, germany;21
24438;girona, catalunya, spain;20
24439;braga, minho, portugal;30
24440;lisboa, lisboa, portugal;35
24441;sevilla, andaluc´┐¢ spain;35
24447;pittsburg, kansas, usa;23
24448;marietta, georgia, usa;44
24450;kocael`, turkey, turkey;18
24451;torrance, california, usa;46
24452;portland, oregon, usa;42
24453;wokingham, england, united kingdom;69
24454;bagginswood, england, united kingdom;24
24457;paoli, pennsylvania, usa;49
24458;ingolstadt, bavaria, germany;37
24459;augsburg, bayern, germany;47
24461;como, lombardia, italy;25
24464;berlin, berlin, germany;45
24465;bruxelles, bruxelles, belgium;30
24466;trieste, friuli venezia giulia, italy;32
24468;borÕ│¼ võ│┤rag´┐¢´┐¢and, sweden;56
24469;belo horizonte, minas gerais, brazil;19
24470;schaffhausen, schaffhausen, switzerland;32
24471;mira, veneto, italy;32
24473;barcelona, catalunya, spain;31
24476;unterwaltersdorf, nieder´┐¢´┐¢rreich, austria;39
24478;deventer, overijssel, netherlands;104
24479;nrnberg, bayern, germany;33
24482;holland park, queensland, australia;14
24483;stuttgart, baden-wuerttemberg, germany;34
24485;rome, rome, italy;44
24486;braunschweig, niedersachsen, germany;41
24487;eilenburg, sachsen, germany;57
24488;surabaya, texas, indonesia;19
24489;peterborough, ontario, canada;18
24491;hamburg, hamburg, germany;31
24492;ploiesti, prahova, romania;24
24493;dublin 1, n/a, ireland;20
24497;van nuys, california, usa;15
24499;gainesville, florida, usa;37
24501;deerfield, michigan, usa;38
24502;chellias, washington, usa;15
24503;anthisnes, liege (province), belgium;47
24504;perpignan, languedoc-roussillon, france;44
24506;champaign, illinois, usa;23
24510;casalgrande, reggio emilia, italy;29
24511;topeka, kansas, usa;50
24515;jacksonville, florida, usa;28
24516;plano, texas, usa;35
24517;greenfield park, quebec, canada;21
24518;beloit, wisconsin, usa;20
24520;san ramon, california, usa;32
24522;ames, iowa, usa;45
24523;parker, colorado, usa;40
24525;denver, colorado, usa;28
24527;saint paul, minnesota, usa;29
24531;sherwood park, alberta, canada;43
24532;kennewick, washington, usa;29
24533;oshawa, ontario, canada;57
24534;blue mountains, new south wales, australia;46
24535;muskogee, oklahoma, usa;43
24537;south tamworth, new hampshire, usa;57
24538;ponce, puerto rico, usa;24
24541;clinton, mississippi, usa;36
24542;charlotte, north carolina, usa;52
24544;orlando, florida, usa;40
24545;terni, umbria, italy;31
24550;lancaster, new york, usa;26
24551;bibliopolis, bibliostan, switzerland;61
24554;bern, bern, switzerland;32
24556;kitchener, ontario, canada;40
24558;frisco, colorado, usa;44
24561;barrington, rhode island, usa;38
24564;gahanna, ohio, usa;54
24570;brooklyn, new york, usa;36
24571;east setauket, new york, usa;41
24573;olathe, colorado, usa;55
24575;surrey, british columbia, canada;68
24576;new york, new york, usa;31
24577;central point, oregon, usa;43
24578;citrus heights, california, usa;38
24580;toronto, ontario, canada;37
24581;st. paul, minnesota, usa;52
24584;stockton, california, usa;32
24587;queenstown, n/a, new zealand;57
24589;avondale estates, georgia, usa;58
24591;tucson, arizona, usa;38
24598;los angeles, california, usa;33
24600;saint petersburg, florida, usa;34
24601;mons, hainault, belgium;34
24602;murcia, murcia, spain;43
24604;frisco, texas, usa;63
24605;toronto, ontario, canada;50
24606;gold coast, queensland, australia;38
24610;las vegas, nevada, usa;38
24611;albertslund, n/a, denmark;42
24614;thornhill, ontario, canada;55
24615;hannover, niedersachsen, germany;40
24618;lincoln city, oregon, usa;63
24619;parma, ohio, usa;61
24624;decatur, georgia, usa;38
24625;el segundo, california, usa;29
24627;janesville, wisconsin, usa;36
24629;virginia beach, virginia, usa;28
24630;san jose, california, usa;68
24633;boca raton, florida, usa;13
24634;new delhi, n/a, india;35
24636;grand rapids, michigan, usa;57
24639;denmark, maine, usa;15
24642;edmonton, alberta, canada;35
24643;london, surrey, united kingdom;41
24644;palmerston north, manawatu, new zealand;43
24645;altenkirchen, rheinland-pfalz, germany;16
24646;blue haven, new south wales, australia;66
24647;bangalore, karnataka, india;19
24648;kingston, ontario, canada;60
24649;vancouver, washington, usa;40
24650;quÚóÑc, quebec, canada;35
24652;emsworth, england, united kingdom;57
24654;buckingham, england, united kingdom;28
24656;norman, oklahoma, usa;39
24657;churchill, oxfordshire, united kingdom;48
24659;nashville, tennessee, usa;49
24662;beja, baixo alentejo, portugal;49
24663;mississauga, ontario, canada;48
24665;mollerussa, catalunya, spain;28
24666;oviedo, asturias, spain;25
24667;barcelona, catalunya, spain;25
24674;rego park, new york, usa;47
24676;la conception, quebec, canada;38
24677;astoria, new york, usa;28
24678;groningen, groningen, netherlands;39
24679;bottrop, nordrhein-westfalen, germany;48
24680;muenchen, bayern, germany;30
24681;wien, wien, austria;24
24683;frankfurt am main, hessen, germany;31
24685;worcester, massachusetts, usa;62
24689;helsinki, uusimaa, finland;24
24692;montreal, quebec, canada;27
24693;bruxelles, n/a, belgium;38
24695;mÚ▓®da, yucatß«¼ mexico;21
24696;boulder, colorado, usa;67
24697;canoga park, california, usa;48
24699;new york, new york, usa;34
24700;carterton, wairarapa, new zealand;61
24701;longview, washington, usa;55
24702;ashfield, western australia, australia;33
24703;breuillet, ile de france, france;16
24704;lund, skane, sweden;55
24705;london, england, united kingdom;43
24706;brisbane, queensland, australia;13
24707;atlanta, georgia, usa;66
24708;santa cruz de tenerife, canarias, spain;50
24709;annandale, new south wales, australia;55
24710;manchester, england, united kingdom;62
24711;austin, texas, usa;50
24716;hamburg, hamburg, germany;29
24717;paris, n/a, france;23
24718;clermont-ferrand, n/a, france;23
24719;louvain-la-neuve, brabant wallon, belgium;23
24721;ruse, n/a, bulgaria;19
24722;cologne, ,;24
24723;ry, jylland, denmark;39
24724;erlangen, bayern, germany;24
24725;barcelona, catalunya, spain;25
24726;astigarraga, georgia, spain;27
24728;st germain en laye, lazio, france;24
24729;obertshausen, hessen, germany;19
24731;brighton, england, united kingdom;34
24733;oswego, new york, usa;32
24734;valley view, ohio, usa;51
24736;vastra frolunda, n/a, sweden;39
24738;bonn, alaska,;25
24739;paris, n/a, france;23
24740;mondorf, n/a, luxembourg;70
24741;fennange, luxembourg, luxembourg;22
24743;porto, porto, portugal;28
24744;paris, paris, france;26
24747;barcelona, barcelona, spain;29
24748;barcelona, barcelona, spain;35
24749;barcelona, barcelona, spain;27
24750;sevilla, andalucia, spain;22
24751;mclen, texas, usa;53
24752;santander, cantabria, spain;30
24753;valladolid, castilla y le¾«¼áspain;29
24755;milano, lombardia, italy;29
24757;jaipur, rajasthan, india;54
24758;cheshunt, hertfordshire, united kingdom;25
24760;dixmoore, ,;41
24763;cairo, italy, egypt;28
24764;roma, lazio, italy;25
24765;lille, nord-pas-de-calais, france;22
24767;san diego, california, usa;28
24768;fairfax county, virginia, usa;58
24769;beavercreek, ohio, usa;54
24771;cary, north carolina, usa;42
24772;lake forest park, washington, usa;36
24775;salem, oregon, usa;57
24776;martinez, california, usa;54
24777;omaha, nebraska, usa;52
24779;houston, texas, usa;16
24780;valencia, n/a, spain;22
24782;palmerston, otago, new zealand;49
24786;kilsyth, victoria, australia;54
24789;cairns, queensland, australia;61
24790;logan, ohio, usa;34
24792;gif-sur-yvette, ile de france, france;42
24793;nantes, loire atlantique, france;48
24795;sydney, new south wales, australia;43
24797;lyon, rh´┐¢´┐¢alpes, france;26
24800;amsterdam, yukon territory, netherlands;27
24802;berlin, baden-wuerttemberg, germany;31
24803;gorzow wlkp, n/a, poland;21
24805;central square, new york, usa;50
24811;frankfurt am main, hessen, germany;23
24812;emmendingen, baden-wuerttemberg, germany;42
24814;gie▀Ñn, hessen, germany;21
24815;hyde, cheshire, united kingdom;39
24816;madrid, madrid, spain;32
24817;1050, dc, belgium;34
24818;barbate, cadiz, spain;29
24819;badajoz, n/a, spain;23
24820;madrid, madrid, spain;29
24821;madrid, madrid, spain;29
24823;toledo, ohio, usa;38
24825;denzlingen, baden-wuerttemberg, germany;21
24826;girona, catalunya  (espa±í®¼ spain;32
24827;river grove, illinois, usa;17
24830;dallgow, brandenburg, germany;16
24832;bucelas, n/a, portugal;27
24833;2308 lw gouda, south holland, netherlands;35
24835;san francisco, california, usa;51
24836;derby, england, united kingdom;22
24837;billings, montana, usa;42
24839;richmond, virginia, usa;64
24840;indianapolis, indiana, usa;35
24842;barcelona, catalunya, spain;35
24844;cordoba, andalucia, spain;38
24846;kingsburg, california, usa;56
24848;brisbane, queensland, australia;58
24852;sydney, new south wales, australia;14
24857;solihull, england, united kingdom;14
24859;ottawa, ontario, canada;18
24860;pinehurst, north carolina, usa;79
24862;philadelphia, pennsylvania, usa;26
24863;fairborn, ohio, usa;45
24864;sunrise beach, queensland, australia;48
24865;seatt, washington, usa;48
24868;swaffham, england, united kingdom;20
24870;lairg, sutherland, scotland, united kingdom;56
24872;chula vista, california, usa;65
24873;pearland, texas, usa;51
24874;brisbane, queensland, australia;25
24876;bristol, england, united kingdom;27
24879;philadelphia, pennsylvania, usa;49
24882;naperville, illinois, usa;46
24885;fort collins, colorado, usa;48
24887;san diego, california, usa;40
24888;ephrata, pennsylvania, usa;28
24889;shanghai, shanghai, china;22
24893;bouckville, new york, usa;51
24894;toronto, ontario, canada;34
24898;berlin, berlin, germany;31
24899;92400, , france;33
24900;torino, piemonte, italy;29
24901;london, england, united kingdom;39
24902;chicago, illinois, usa;31
24904;glasgow, glasgow, united kingdom;46
24905;hong kong, hong kong, hong kong;35
24907;bologna, emilia romagna, italy;32
24908;long beach, california, usa;55
24912;palmerston north, n/a, new zealand;34
24913;culver city, california, usa;36
24914;barnstead, new hampshire, usa;19
24915;burgthann, bayern, germany;30
24916;staten island, new york, usa;48
24918;brookline, massachusetts, usa;55
24920;portland, maine, usa;54
24921;higley, arizona, usa;29
24922;wolverhampton, england, united kingdom;45
24923;amersfoort, utrecht, netherlands;43
24924;nassau, new providence, bahamas;34
24925;spanish fork, utah, usa;53
24926;halifax, nova scotia, canada;49
24927;eastpointe, michigan, usa;33
24928;langley, british columbia, canada;45
24930;derby, england, united kingdom;38
24932;greenbelt, maryland, usa;34
24933;long island, new york, usa;44
24937;incline village, nevada, usa;73
24940;macungie, pennsylvania, usa;65
24941;o`fallon, missouri, usa;13
24943;bradford, england, united kingdom;24
24945;radbruch, , germany;22
24946;putnam valley, new york, usa;16
24947;ottawa, ontario, canada;28
24948;thornton, colorado, usa;42
24949;etobicoke, ontario, canada;35
24950;n.charleston, south carolina, usa;17
24954;na, n/a, bhutan;38
24955;worthing, west sussex, united kingdom;15
24958;musquodoboit harbour, nova scotia, canada;31
24959;city, n/a, france;20
24960;florence, kentucky, usa;44
24962;unionvile, michigan, usa;38
24963;pittsford, new york, usa;34
24965;senoia, georgia, usa;15
24966;stuttgart, ,;29
24969;santa rosa, california, usa;40
24975;st louis, missouri, usa;52
24976;york, pennsylvania, usa;45
24979;wantagh, new york, usa;45
24981;austn, texas, usa;19
24983;chippewa falls, wisconsin, usa;49
24985;st. louis, missouri, usa;17
24988;m´┐¢´┐¢eim, rheinland-pfalz, germany;20
24990;appleton, wisconsin, usa;16
24993;virginia beach, virginia, usa;33
24995;ballwin, missouri, usa;56
24996;lagos, lagos state, nigeria;30
24997;albion, new york, usa;46
24998;forest city, iowa, usa;44
25000;collinsville, illinois, usa;53
25001;littleton, colorado, usa;50
25002;kiel, schleswig-holstein, germany;29
25004;zeist, utrecht, netherlands;57
25006;hamilton, new jersey, usa;26
25007;devine, texas, usa;27
25008;oak harbor, washington, usa;28
25009;houston, texas, usa;39
25012;san carlos, california, usa;46
25014;verl, nordrhein-westfalen, germany;41
25015;chicago, illinois, usa;38
25016;seattle, washington, usa;36
25022;coolidge, arizona, usa;13
25023;islip, new york, usa;32
25028;oakland, california, usa;35
25031;colorado springs, colorado, usa;79
25033;rio de janeiro, rio de janeiro, brazil;46
25036;sarasota, florida, usa;11
25037;minneapolis, minnesota, usa;31
25038;tucker, georgia, usa;30
25039;asperg, baden-wuerttemberg, germany;24
25040;guelph, ontario, canada;23
25042;hannover, niedersachsen, germany;21
25043;oeiras, n/a, portugal;36
25051;baltimore, maryland, usa;14
25052;ottawa, ontario, canada;23
25053;coatesville, pennsylvania, usa;28
25054;pecos, new mexico, usa;29
25056;latrobe, pennsylvania, usa;50
25057;charleston, south carolina, usa;15
25058;minneapolis, minnesota, usa;22
25060;jacksonville beach, florida, usa;55
25063;halifax, nova scotia, canada;24
25066;sheffield, south yorkshire, united kingdom;40
25068;sydenham, ontario, canada;58
25071;thunder bay, ontario, canada;69
25073;dortmund, nrw, germany;33
25074;15526 reichenwalde, brandenburg, germany;51
25075;wuppertal, nordrhein-westfalen, germany;36
25076;braunschweig, niedersachsen, germany;34
25078;washington, illinois, usa;79
25079;stuttgart, baden-wuerttemberg, germany;54
25080;harrisonburg, virginia, usa;39
25081;melbourne, victoria, australia;28
25082;denver, colorado, usa;18
25083;auckland, auckland, new zealand;58
25084;rochdale, lancs, united kingdom;38
25086;sheffield and oxford, england, united kingdom;20
25087;london, england, united kingdom;56
25088;tatui, sao paulo, brazil;44
25089;henderson, nevada, usa;19
25091;newberry, florida, usa;47
25093;houston, texas, usa;19
25095;london, london, united kingdom;28
25096;houston, texas, usa;32
25097;westport 7601, westcoast, new zealand;44
25098;chesapeake, virginia, usa;45
25099;el paso, texas, usa;29
25101;london, england, united kingdom;104
25102;center harbor, new hampshire, usa;54
25103;somerville, massachusetts, usa;29
25105;vancouver, british columbia, canada;62
25106;anchorage, alaska, usa;48
25107;virginia beach, virginia, usa;66
25109;naperville, illinois, usa;42
25112;ann arbor, michigan, usa;40
25113;cramlington, england, united kingdom;17
25115;zagreb, zagreb, croatia;25
25116;paris, n/a, france;24
25118;bristol, england, united kingdom;45
25121;mansfield, pennsylvania, usa;21
25123;gulfport, florida, usa;26
25125;lebanon, indiana, usa;76
25126;vancouver, washington, usa;65
25139;daly city, california, usa;55
25140;jacksonville, oregon, usa;54
25141;huntington beach, california, usa;42
25142;carlos paz, provincia de c¾▓ñ»ba, argentina;52
25146;salina, kansas, usa;24
25147;albuquerque, new mexico, usa;14
25150;wasilla, alaska, usa;36
25151;melbourne, victoria, australia;30
25152;melbourne, victoria, australia;55
25156;saint john, new brunswick, canada;32
25158;edinburgh, scotland, united kingdom;26
25160;palm coast, florida, usa;71
25162;new orleans, louisiana, usa;50
25163;santa cruz, california, usa;26
25165;lineville, alabama, usa;50
25166;baton rouge, louisiana, usa;71
25167;chalfont, pennsylvania, usa;41
25168;bristol, england, united kingdom;31
25169;mumbai, maharashtra, india;26
25171;wallington, surrey, united kingdom;17
25172;guelph, ontario, canada;45
25174;lafayette, louisiana, usa;19
25178;lawton, oklahoma, usa;28
25179;royal palm beach, florida, usa;48
25180;toronto, ontario, canada;26
25181;glasgow, glasgow, united kingdom;22
25182;adelaide, south australia, australia;19
25186;lubbock, texas, usa;19
25190;mexico, missouri, usa;42
25193;lompoc, california, usa;38
25195;balmoral, victoria, australia;49
25200;lockport, new york, usa;48
25202;evanston, illinois, usa;65
25203;san diego, california, usa;56
25204;birmingham, west midlands, united kingdom;36
25205;edmonton, alberta, canada;61
25207;cortland, ohio, usa;61
25209;lagos, yukon territory, nigeria;22
25213;dumaguete, negros oriental, philippines;14
25215;breese, illinois, usa;16
25216;san diego, california, usa;33
25218;charlestown, massachusetts, usa;16
25219;johnston, rhode island, usa;16
25220;barcelona, catalunya, spain;39
25221;springfield, missouri, usa;34
25222;munich, bayern, germany;34
25223;peterborough, ontario, canada;42
25224;tucson, arizona, usa;62
